id,season,week,season_type,start_date,start_time_tbd,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_division,home_points,home_line_scores[0],home_line_scores[1],home_line_scores[2],home_line_scores[3],home_post_win_prob,home_pregame_elo,home_postgame_elo,away_id,away_team,away_conference,away_division,away_points,away_line_scores[0],away_line_scores[1],away_line_scores[2],away_line_scores[3],away_post_win_prob,away_pregame_elo,away_postgame_elo,excitement_index,highlights,notes
272440194,2007,1,regular,2007-09-01T16:00:00.000Z,false,false,false,105038,3861,Ohio Stadium,194,Ohio State,Big Ten,fbs,38,7,14,3,14,,,,2754,Youngstown State,MVFC,fcs,6,0,3,3,0,,,,,,
272440127,2007,1,regular,2007-09-01T16:00:00.000Z,,false,false,67796,3936,Spartan Stadium,127,Michigan State,Big Ten,fbs,55,21,24,3,7,,1481,1572,5,UAB,Conference USA,fbs,18,0,3,2,13,,1372,1281,,,
272440038,2007,1,regular,2007-09-01T16:00:00.000Z,,false,false,68133,,,38,Colorado,Big 12,fbs,31,14,3,8,3,,1511,1510,36,Colorado State,Mountain West,fbs,28,7,7,14,0,,1373,1374,,,
272442390,2007,1,regular,2007-09-01T16:04:00.000Z,,false,false,39830,,,2390,Miami,ACC,fbs,31,10,7,7,7,,1609,1658,276,Marshall,Conference USA,fbs,3,0,0,0,3,,1402,1353,,,
272440259,2007,1,regular,2007-09-01T16:04:00.000Z,,false,false,66233,3799,Lane Stadium,259,Virginia Tech,ACC,fbs,17,3,7,0,7,,1769,1765,151,East Carolina,Conference USA,fbs,7,0,7,0,0,,1450,1454,,,
272440130,2007,1,regular,2007-09-01T16:07:00.000Z,false,false,false,109218,3558,Michigan Stadium,130,Michigan,Big Ten,fbs,32,14,3,9,6,,1761,1737,2026,Appalachian State,Southern,fcs,34,7,21,3,3,,1407,1431,,,
272440213,2007,1,regular,2007-09-01T16:07:00.000Z,,false,false,107678,3632,Beaver Stadium,213,Penn State,Big Ten,fbs,59,14,10,28,7,,1693,1797,2229,Florida International,Sun Belt,fbs,0,0,0,0,0,,1129,1025,,,
272440077,2007,1,regular,2007-09-01T16:07:00.000Z,false,false,false,16199,3911,Ryan Field,77,Northwestern,Big Ten,fbs,27,7,10,10,0,,,,111,Northeastern,CAA,fcs,0,0,0,0,0,,,,,,
272440057,2007,1,regular,2007-09-01T16:30:00.000Z,,false,false,90086,3634,Ben Hill Griffin Stadium,57,Florida,SEC,fbs,49,14,14,7,14,,1815,1900,98,Western Kentucky,FBS Independents,fbs,3,0,3,0,0,,1429,1344,,,
272442086,2007,1,regular,2007-09-01T17:00:00.000Z,false,false,false,,3664,Butler Bowl,2086,Butler,Pioneer,fcs,42,7,21,7,7,,,,2790,Albion,,,14,0,0,7,7,,,,,,
272442523,2007,1,regular,2007-09-01T17:00:00.000Z,false,false,false,,3777,Joe Walton Stadium,2523,Robert Morris,NEC,fcs,12,6,0,0,6,,,,2168,Dayton,Pioneer,fcs,23,7,9,0,7,,,,,,
272442674,2007,1,regular,2007-09-01T17:00:00.000Z,false,false,false,,3655,Brown Field,2674,Valparaiso,Pioneer,fcs,28,7,7,14,0,,,,2595,St. Francis (IL),,,21,14,0,0,7,,,,,,
272440314,2007,1,regular,2007-09-01T17:00:00.000Z,false,true,false,,,,314,Iona,Metro Atlantic Athletic,fcs,14,7,7,0,0,,,,2808,Delaware Valley,,,12,6,0,6,0,,,,,,
272440113,2007,1,regular,2007-09-01T17:00:00.000Z,false,true,false,,,,113,UMass,CAA,fcs,40,10,20,7,3,,,,107,Holy Cross,Patriot,fcs,30,0,9,14,7,,,,,,
272440227,2007,1,regular,2007-09-01T17:00:00.000Z,false,false,false,,3824,Meade Stadium,227,Rhode Island,CAA,fcs,23,3,0,7,13,,,,2230,Fordham,Patriot,fcs,27,0,13,7,7,,,,,,
272442142,2007,1,regular,2007-09-01T17:00:00.000Z,false,false,false,,3617,Andy Kerr Stadium,2142,Colgate,Patriot,fcs,13,10,0,3,0,,,,399,Albany,NEC,fcs,11,5,6,0,0,,,,,,
272442751,2007,1,regular,2007-09-01T18:00:00.000Z,,false,false,0,,,2751,Wyoming,Mountain West,fbs,23,3,7,3,10,,1447,1501,258,Virginia,ACC,fbs,3,0,3,0,0,,1517,1463,,,
272440150,2007,1,regular,2007-09-01T18:00:00.000Z,,false,false,17251,3982,Wallace Wade Stadium,150,Duke,ACC,fbs,14,7,7,0,0,,1249,1186,41,Connecticut,Big East,fbs,45,5,6,14,20,,1440,1503,,,
272442005,2007,1,regular,2007-09-01T18:00:00.000Z,false,false,false,39364,3713,Falcon Stadium,2005,Air Force,Mountain West,fbs,34,7,17,7,3,,,,2569,South Carolina State,MEAC,fcs,3,0,3,0,0,,,,,,
272442400,2007,1,regular,2007-09-01T18:00:00.000Z,false,true,true,,,,2400,Mississippi Valley State,SWAC,fcs,16,10,6,0,0,,,,2029,Arkansas-Pine Bluff,SWAC,fcs,9,0,3,0,6,,,,,,
272442643,2007,1,regular,2007-09-01T18:00:00.000Z,false,false,false,,3782,Johnson Hagood Stadium,2643,The Citadel,Southern,fcs,35,7,14,7,7,,,,2127,Charleston Southern,Big South,fcs,14,7,0,7,0,,,,,,
272440050,2007,1,regular,2007-09-01T19:00:00.000Z,false,true,false,,3803,Legion Field,50,Florida A&M,MEAC,fcs,27,7,13,0,7,,,,2582,Southern,SWAC,fcs,33,6,6,14,7,,,,,,
272440302,2007,1,regular,2007-09-01T19:00:00.000Z,false,false,false,,3602,Aggie Stadium,302,UC Davis,Great West,fcs,21,0,14,7,0,,,,2847,Western Washington,,,28,7,9,6,6,,,,,,
272440149,2007,1,regular,2007-09-01T19:05:00.000Z,false,false,false,,3987,Washington-Grizzly Stadium,149,Montana,Big Sky,fcs,37,7,7,3,20,,,,253,Southern Utah,Great West,fcs,17,0,2,7,8,,,,,,
272440087,2007,1,regular,2007-09-01T19:30:00.000Z,,false,false,80795,3855,Notre Dame Stadium,87,Notre Dame,FBS Independents,fbs,3,0,0,3,0,,1671,1578,59,Georgia Tech,ACC,fbs,33,6,10,3,14,,1608,1701,,,
272440158,2007,1,regular,2007-09-01T19:30:00.000Z,,false,false,0,3834,Memorial Stadium,158,Nebraska,Big 12,fbs,52,7,14,24,7,,1705,1810,2440,Nevada,Western Athletic,fbs,10,0,10,0,0,,1573,1468,,,
272440235,2007,1,regular,2007-09-01T19:30:00.000Z,,false,false,0,3805,Liberty Bowl Memorial Stadium,235,Memphis,Conference USA,fbs,21,0,0,7,14,,1383,1379,145,Ole Miss,SEC,fbs,23,7,13,3,0,,1367,1371,,,
272442483,2007,1,regular,2007-09-01T19:30:00.000Z,,false,false,57662,3626,Autzen Stadium,2483,Oregon,Pac-10,fbs,48,14,6,21,7,,1563,1613,248,Houston,Conference USA,fbs,27,7,10,10,0,,1565,1515,,,
272442459,2007,1,regular,2007-09-01T19:30:00.000Z,,false,false,61500,,,2459,Northern Illinois,Mid-American,fbs,3,0,3,0,0,,1512,1493,2294,Iowa,Big Ten,fbs,16,0,13,3,0,,1617,1636,,,
272440356,2007,1,regular,2007-09-01T19:30:00.000Z,,false,false,62352,,,356,Illinois,Big Ten,fbs,34,6,0,21,7,,1365,1374,142,Missouri,Big 12,fbs,40,7,16,14,3,,1648,1639,,,
272440103,2007,1,regular,2007-09-01T19:30:00.000Z,,false,true,42292,3615,Alumni Stadium,103,Boston College,ACC,fbs,38,7,14,14,3,,1683,1696,154,Wake Forest,ACC,fbs,28,14,7,0,7,,1631,1618,,,
272440277,2007,1,regular,2007-09-01T19:30:00.000Z,,false,false,60563,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big East,fbs,62,14,14,21,13,,1751,1823,2711,Western Michigan,Mid-American,fbs,24,6,8,7,3,,1467,1395,,,
272440275,2007,1,regular,2007-09-01T19:36:00.000Z,,false,true,81547,347,Camp Randall Stadium,275,Wisconsin,Big Ten,fbs,42,14,14,0,14,,1772,1797,265,Washington State,Pac-10,fbs,21,14,0,7,0,,1524,1499,,,
272440024,2007,1,regular,2007-09-01T19:41:00.000Z,,false,true,38860,3940,Stanford Stadium,24,Stanford,Pac-10,fbs,17,0,7,3,7,,1321,1277,26,UCLA,Pac-10,fbs,45,7,7,14,17,,1591,1635,,,
272442065,2007,1,regular,2007-09-01T20:00:00.000Z,false,false,false,,3850,Municipal Stadium,2065,Bethune-Cookman,MEAC,fcs,31,7,10,7,7,,,,294,Jacksonville,Pioneer,fcs,17,7,3,0,7,,,,,,
272442226,2007,1,regular,2007-09-01T20:00:00.000Z,,false,true,11398,,,2226,Florida Atlantic,Sun Belt,fbs,27,7,3,7,10,,1253,1289,2393,Middle Tennessee,Sun Belt,fbs,14,0,0,0,14,,1372,1336,,,
272440252,2007,1,regular,2007-09-01T21:30:00.000Z,,false,true,64525,3801,LaVell Edwards Stadium,252,BYU,Mountain West,fbs,20,7,6,0,7,,1813,1816,12,Arizona,Pac-10,fbs,7,0,0,0,7,,1535,1532,,,
272440311,2007,1,regular,2007-09-01T22:00:00.000Z,false,false,false,,3607,Alfond Stadium,311,Maine,CAA,fcs,21,14,0,7,0,,,,2405,Monmouth,NEC,fcs,14,7,0,7,0,,,,,,
272442184,2007,1,regular,2007-09-01T22:00:00.000Z,false,false,false,,3623,Arthur J. Rooney Athletic Field,2184,Duquesne,Metro Atlantic Athletic,fcs,19,13,6,0,0,,,,2083,Bucknell,Patriot,fcs,28,7,14,7,0,,,,,,
272440322,2007,1,regular,2007-09-01T22:00:00.000Z,false,false,false,,3721,Fisher Field,322,Lafayette,Patriot,fcs,49,21,14,7,7,,,,2368,Marist,Metro Atlantic Athletic,fcs,10,0,3,7,0,,,,,,
272442628,2007,1,regular,2007-09-01T22:00:00.000Z,,false,false,35606,3616,Amon G. Carter Stadium,2628,TCU,Mountain West,fbs,27,0,14,0,13,,1762,1786,239,Baylor,Big 12,fbs,0,0,0,0,0,,1339,1315,,,
272440152,2007,1,regular,2007-09-01T22:00:00.000Z,,false,false,57283,3670,Carter-Finley Stadium,152,NC State,ACC,fbs,23,0,3,7,13,,1471,1459,2116,UCF,Conference USA,fbs,25,15,10,0,0,,1311,1323,,,
272440221,2007,1,regular,2007-09-01T22:00:00.000Z,,false,false,36183,3752,Heinz Field,221,Pittsburgh,Big East,fbs,27,7,7,7,6,,1612,1634,2199,Eastern Michigan,Mid-American,fbs,3,3,0,0,0,,1250,1228,,,
272442619,2007,1,regular,2007-09-01T22:00:00.000Z,false,false,false,,3788,Kenneth P. LaValle Stadium,2619,Stony Brook,FCS Independents,fcs,35,7,14,7,7,,,,46,Georgetown,Patriot,fcs,28,0,13,8,7,,,,,,
272440120,2007,1,regular,2007-09-01T22:00:00.000Z,false,false,false,50389,3665,Maryland Stadium,120,Maryland,ACC,fbs,31,3,7,14,7,,,,222,Villanova,CAA,fcs,14,0,7,0,7,,,,,,
272442450,2007,1,regular,2007-09-01T22:00:00.000Z,false,false,false,,3991,"William Dick"""" Price Stadium""""",2450,Norfolk State,MEAC,fcs,33,6,10,7,10,,,,330,Virginia State,,,7,7,0,0,0,,,,,,
272442736,2007,1,regular,2007-09-01T22:00:00.000Z,false,false,true,,3649,Bowman Gray Stadium,2736,Winston-Salem,MEAC,fcs,28,7,7,7,7,,,,2448,North Carolina A&T,MEAC,fcs,7,0,0,7,0,,,,,,
272440096,2007,1,regular,2007-09-01T22:00:00.000Z,false,false,false,66512,3683,Commonwealth Stadium,96,Kentucky,SEC,fbs,50,17,13,20,0,,,,2198,Eastern Kentucky,OVC,fcs,10,0,3,7,0,,,,,,
272440153,2007,1,regular,2007-09-01T22:05:00.000Z,false,false,false,58500,3787,Kenan Memorial Stadium,153,North Carolina,ACC,fbs,37,21,9,7,0,,1394,1458,256,James Madison,CAA,fcs,14,0,7,0,7,,1457,1393,,,
272440061,2007,1,regular,2007-09-01T22:45:00.000Z,,false,false,92746,3917,Sanford Stadium,61,Georgia,SEC,fbs,35,14,7,7,7,,1727,1765,197,Oklahoma State,Big 12,fbs,14,7,7,0,0,,1616,1578,,,
272440231,2007,1,regular,2007-09-01T23:00:00.000Z,false,false,false,,3868,Paladin Stadium,231,Furman,Southern,fcs,40,7,13,14,6,,,,2506,Presbyterian College,FCS Independents,fcs,16,7,0,3,6,,,,,,
272440008,2007,1,regular,2007-09-01T23:00:00.000Z,,false,false,73926,3887,Donald W. Reynolds Razorback Stadium Frank Broyles Field,8,Arkansas,SEC,fbs,46,6,17,14,9,,1676,1691,2653,Troy,Sun Belt,fbs,26,0,17,3,6,,1354,1339,,,
272442617,2007,1,regular,2007-09-01T23:00:00.000Z,false,false,false,,3756,Homer Bryce Stadium,2617,Stephen F. Austin,Southland,fcs,24,0,17,0,7,,,,2627,Tarleton State,,,27,7,0,10,7,,,,,,
272442649,2007,1,regular,2007-09-01T23:00:00.000Z,,false,false,26100,3739,Glass Bowl,2649,Toledo,Mid-American,fbs,24,7,7,0,10,,1394,1332,2509,Purdue,Big Ten,fbs,52,14,14,9,15,,1516,1578,,,
272442046,2007,1,regular,2007-09-01T23:00:00.000Z,false,false,false,,3742,Governors Stadium,2046,Austin Peay,OVC,fcs,43,20,13,10,0,,,,2064,Bethel (TN),,,19,7,6,0,6,,,,,,
272442305,2007,1,regular,2007-09-01T23:00:00.000Z,,false,false,46815,3833,Memorial Stadium,2305,Kansas,Big 12,fbs,52,14,21,10,7,,1569,1700,2117,Central Michigan,Mid-American,fbs,7,0,0,0,7,,1538,1407,,,
272442166,2007,1,regular,2007-09-01T23:00:00.000Z,false,false,false,,3897,Richardson Stadium,2166,Davidson,Pioneer,fcs,31,14,10,0,7,,,,2882,UNC Pembroke,,,21,6,3,6,6,,,,,,
272442634,2007,1,regular,2007-09-01T23:00:00.000Z,false,false,false,,3810,Nissan Stadium,2634,Tennessee State,OVC,fcs,23,7,0,9,7,,,,2010,Alabama A&M,SWAC,fcs,49,7,7,14,21,,,,,,
272442466,2007,1,regular,2007-09-01T23:00:00.000Z,false,false,false,,3963,Harry Turpin Stadium,2466,Northwestern State,Southland,fcs,41,14,14,13,0,,,,2271,Henderson State,,,6,6,0,0,0,,,,,,
272440251,2007,1,regular,2007-09-01T23:00:00.000Z,,false,false,84440,3910,Darrell K Royal-Texas Memorial Stadium,251,Texas,Big 12,fbs,21,14,0,7,0,,1863,1840,2032,Arkansas State,Sun Belt,fbs,13,3,0,0,10,,1215,1238,,,
272440326,2007,1,regular,2007-09-01T23:00:00.000Z,false,true,false,,3643,Bobcat Stadium,326,Texas State,Southland,fcs,38,14,0,24,0,,,,13,Cal Poly,Great West,fcs,35,10,10,8,7,,,,,,
272440201,2007,1,regular,2007-09-01T23:00:00.000Z,,false,false,84472,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,fbs,79,21,28,14,16,,1781,1915,249,North Texas,Sun Belt,fbs,10,0,0,3,7,,1193,1059,,,
272442747,2007,1,regular,2007-09-01T23:00:00.000Z,false,false,false,,3737,Gibbs Stadium,2747,Wofford,Southern,fcs,38,7,7,10,14,,,,2245,Georgetown (KY),,,21,0,7,0,14,,,,,,
272442169,2007,1,regular,2007-09-01T23:00:00.000Z,false,false,false,,3613,Alumni Stadium,2169,Delaware State,MEAC,fcs,23,7,0,13,3,,,,324,Coastal Carolina,Big South,fcs,18,3,0,3,12,,,,,,
272440238,2007,1,regular,2007-09-01T23:00:00.000Z,false,false,false,32215,3973,Vanderbilt Stadium,238,Vanderbilt,SEC,fbs,41,7,14,10,10,,,,257,Richmond,CAA,fcs,17,3,7,7,0,,,,,,
272440195,2007,1,regular,2007-09-01T23:00:00.000Z,,false,false,19823,3876,Peden Stadium,195,Ohio,Mid-American,fbs,36,7,7,10,12,,,,2241,Gardner-Webb,Big South,fcs,14,0,0,7,7,,,,,,
272442572,2007,1,regular,2007-09-01T23:00:00.000Z,false,false,false,29253,3815,M. M. Roberts Stadium,2572,Southern Mississippi,Conference USA,fbs,35,0,14,14,7,,,,2630,UT Martin,OVC,fcs,13,3,3,0,7,,,,,,
272442348,2007,1,regular,2007-09-01T23:00:00.000Z,false,false,false,20240,3776,Joe Aillet Stadium,2348,Louisiana Tech,Western Athletic,fbs,28,7,14,7,0,,,,2110,Central Arkansas,Southland,fcs,7,7,0,0,0,,,,,,
272442016,2007,1,regular,2007-09-01T23:00:00.000Z,false,false,true,,3771,Jack Spinks Stadium,2016,Alcorn State,SWAC,fcs,10,0,0,3,7,,,,2755,Grambling,SWAC,fcs,31,7,10,7,7,,,,,,
272442296,2007,1,regular,2007-09-01T23:00:00.000Z,false,false,false,,3976,Mississippi Veterans Memorial Stadium,2296,Jackson State,SWAC,fcs,15,0,0,0,15,,,,2170,Delta State,,,27,6,7,0,14,,,,,,
272442006,2007,1,regular,2007-09-01T23:00:00.000Z,,false,false,17865,3656,Brown Stadium,2006,Akron,Mid-American,fbs,22,9,10,0,3,,1382,1386,349,Army,FBS Independents,fbs,14,0,7,0,7,,1251,1247,,,
272440058,2007,1,regular,2007-09-01T23:05:00.000Z,false,false,false,33639,3886,Raymond James Stadium,58,South Florida,Big East,fbs,28,0,7,14,7,,,,2210,Elon,Southern,fcs,13,0,3,3,7,,,,,,
272442579,2007,1,regular,2007-09-01T23:05:00.000Z,,false,false,78234,3994,Williams-Brice Stadium,2579,South Carolina,SEC,fbs,28,14,7,7,0,,1668,1665,309,Louisiana,Sun Belt,fbs,14,7,7,0,0,,1277,1280,,,
272440245,2007,1,regular,2007-09-01T23:05:00.000Z,false,false,false,79438,3795,Kyle Field,245,Texas A&M,Big 12,fbs,38,10,7,7,14,,,,147,Montana State,Big Sky,fcs,7,7,0,0,0,,,,,,
272440333,2007,1,regular,2007-09-01T23:07:00.000Z,false,false,false,92138,3657,Bryant Denny Stadium,333,Alabama,SEC,fbs,52,14,24,0,14,,,,2717,Western Carolina,Southern,fcs,6,0,3,0,3,,,,,,
272440002,2007,1,regular,2007-09-01T23:45:00.000Z,,false,false,86439,3785,Jordan-Hare Stadium,2,Auburn,SEC,fbs,23,0,6,3,14,,1664,1670,2306,Kansas State,Big 12,fbs,13,3,0,10,0,,1501,1495,,,
272442011,2007,1,regular,2007-09-02T00:00:00.000Z,false,true,false,,3689,Cramton Bowl,2011,Alabama State,SWAC,fcs,24,0,6,6,12,,,,55,Jacksonville State,OVC,fcs,19,3,10,3,3,,,,,,
272440025,2007,1,regular,2007-09-02T00:00:00.000Z,,false,false,72516,3831,California Memorial Stadium,25,California,Pac-10,fbs,45,14,17,7,7,,1789,1808,2633,Tennessee,SEC,fbs,31,14,7,7,3,,1685,1666,,,
272440242,2007,1,regular,2007-09-02T00:00:00.000Z,false,false,false,11859,3895,Rice Stadium,242,Rice,Conference USA,fbs,14,0,7,7,0,,,,2447,Nicholls,Southland,fcs,16,0,14,0,2,,,,,,
272442640,2007,1,regular,2007-09-02T00:00:00.000Z,false,true,true,,,,2640,Texas Southern,SWAC,fcs,14,0,0,0,14,,,,2504,Prairie View,SWAC,fcs,34,0,3,17,14,,,,,,
272440135,2007,1,regular,2007-09-02T00:00:00.000Z,,false,false,49253,,,135,Minnesota,Big Ten,fbs,31,0,0,7,24,,1619,1603,189,Bowling Green,Mid-American,fbs,32,14,7,0,11,,1333,1349,,,
272440084,2007,1,regular,2007-09-02T00:00:00.000Z,false,false,false,34715,3830,Memorial Stadium,84,Indiana,Big Ten,fbs,55,14,11,23,7,,,,282,Indiana State,MVFC,fcs,7,7,0,0,0,,,,,,
272442377,2007,1,regular,2007-09-02T00:05:00.000Z,false,false,false,,3686,Cowboy Stadium,2377,McNeese,Southland,fcs,35,14,7,7,7,,,,2502,Portland State,Big Sky,fcs,12,3,3,3,3,,,,,,
272442049,2007,1,regular,2007-09-02T02:00:00.000Z,false,true,false,,,,2049,Azusa Pacific,,,32,3,0,7,22,,,,301,San Diego,Pioneer,fcs,42,14,14,7,7,,,,,,
272440009,2007,1,regular,2007-09-02T02:00:00.000Z,,false,false,0,3947,Sun Devil Stadium,9,Arizona State,Pac-10,fbs,45,10,21,7,7,,1574,1678,23,San José State,Western Athletic,fbs,3,3,0,0,0,,1431,1327,,,
272442638,2007,1,regular,2007-09-02T02:00:00.000Z,,false,false,43326,3946,Sun Bowl Stadium,2638,UTEP,Conference USA,fbs,10,3,0,0,7,,1364,1370,167,New Mexico,Mountain West,fbs,6,0,3,0,3,,1472,1466,,,
